0
0
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.35,0.01,0.64>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.35,0.01,0.64>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.35,0.01,0.64>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.35,0.01,0.64>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.35,0.01,0.64>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.17,0.01,0.82>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.35,0.01,0.64>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.35,0.01,0.64>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.35,0.01,0.64>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.35,0.01,0.64>}] generated by model agent_sir_config_62
65
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.34,0.01,0.65>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.34,0.01,0.65>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.34,0.01,0.65>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.34,0.01,0.65>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.34,0.01,0.65>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.34,0.01,0.65>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.16,0.01,0.83>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.34,0.01,0.65>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.34,0.01,0.65>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.34,0.01,0.65>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.34,0.01,0.65>}] generated by model agent_sir_config_62
66
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.33,0.01,0.66>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.33,0.01,0.66>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.33,0.01,0.66>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.33,0.01,0.66>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.33,0.01,0.66>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.33,0.01,0.66>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.15,0.01,0.84>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.33,0.01,0.66>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.33,0.01,0.66>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.33,0.01,0.66>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.33,0.01,0.66>}] generated by model agent_sir_config_62
67
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.32,0.01,0.67>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.32,0.01,0.67>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.32,0.01,0.67>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.32,0.01,0.67>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.32,0.01,0.67>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.32,0.01,0.67>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.14,0.01,0.85>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.32,0.01,0.67>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.32,0.01,0.67>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.32,0.01,0.67>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.32,0.01,0.67>}] generated by model agent_sir_config_62
68
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.31,0.01,0.68>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.31,0.01,0.68>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.31,0.01,0.68>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.31,0.01,0.68>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.31,0.01,0.68>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.31,0.01,0.68>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.13,0.01,0.86>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.31,0.01,0.68>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.31,0.01,0.68>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.31,0.01,0.68>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.31,0.01,0.68>}] generated by model agent_sir_config_62
69
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.3,0.01,0.69>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.3,0.01,0.69>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.3,0.01,0.69>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.3,0.01,0.69>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.3,0.01,0.69>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.3,0.01,0.69>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.12,0.01,0.87>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.3,0.01,0.69>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.3,0.01,0.69>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.3,0.01,0.69>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.3,0.01,0.69>}] generated by model agent_sir_config_62
70
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.29,0.01,0.7>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.29,0.01,0.7>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.29,0.01,0.7>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.29,0.01,0.7>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.29,0.01,0.7>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.29,0.01,0.7>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.11,0.01,0.88>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.29,0.01,0.7>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.29,0.01,0.7>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.29,0.01,0.7>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.29,0.01,0.7>}] generated by model agent_sir_config_62
71
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.28,0.01,0.71>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.28,0.01,0.71>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.28,0.01,0.71>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.28,0.01,0.71>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.28,0.01,0.71>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.28,0.01,0.71>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.1,0.01,0.89>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.28,0.01,0.71>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.28,0.01,0.71>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.28,0.01,0.71>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.28,0.01,0.71>}] generated by model agent_sir_config_62
72
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.27,0.01,0.72>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.27,0.01,0.72>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.27,0.01,0.72>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.27,0.01,0.72>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.27,0.01,0.72>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.27,0.01,0.72>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.1,0,0.9>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.27,0.01,0.72>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.27,0.01,0.72>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.27,0.01,0.72>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.27,0.01,0.72>}] generated by model agent_sir_config_62
73
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.26,0.01,0.73>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.26,0.01,0.73>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.26,0.01,0.73>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.26,0.01,0.73>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.26,0.01,0.73>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.26,0.01,0.73>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.26,0.01,0.73>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.26,0.01,0.73>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.26,0.01,0.73>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.26,0.01,0.73>}] generated by model agent_sir_config_62
74
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.25,0.01,0.74>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.25,0.01,0.74>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.25,0.01,0.74>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.25,0.01,0.74>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.25,0.01,0.74>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.25,0.01,0.74>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.25,0.01,0.74>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.25,0.01,0.74>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.25,0.01,0.74>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.25,0.01,0.74>}] generated by model agent_sir_config_62
75
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.24,0.01,0.75>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.24,0.01,0.75>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.24,0.01,0.75>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.24,0.01,0.75>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.24,0.01,0.75>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.24,0.01,0.75>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.24,0.01,0.75>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.24,0.01,0.75>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.24,0.01,0.75>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.24,0.01,0.75>}] generated by model agent_sir_config_62
76
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.23,0.01,0.76>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.23,0.01,0.76>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.23,0.01,0.76>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.23,0.01,0.76>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.23,0.01,0.76>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.23,0.01,0.76>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.24,0,0.76>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.23,0.01,0.76>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.24,0,0.76>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.24,0,0.76>}] generated by model agent_sir_config_62
77
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.22,0.01,0.77>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.22,0.01,0.77>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.22,0.01,0.77>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.22,0.01,0.77>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.22,0.01,0.77>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.22,0.01,0.77>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.23,0,0.77>}] generated by model agent_sir_config_59
78
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.21,0.01,0.78>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.21,0.01,0.78>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.21,0.01,0.78>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.21,0.01,0.78>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.21,0.01,0.78>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.21,0.01,0.78>}] generated by model agent_sir_config_35
79
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.2,0.01,0.79>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.2,0.01,0.79>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.21,0,0.79>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.2,0.01,0.79>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.2,0.01,0.79>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.2,0.01,0.79>}] generated by model agent_sir_config_35
80
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.2,0,0.8>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.19,0.01,0.8>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.2,0,0.8>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.19,0.01,0.8>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.2,0,0.8>}] generated by model agent_sir_config_35
81
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.19,0,0.81>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.19,0,0.81>}] generated by model agent_sir_config_24
